frames,explained_variance,value_loss,policy_loss,advantage_norm,episode_length,fps,P01:episode_rewards,PMM:episode_rewards,grad_norm,policy_entropy,P09:episode_rewards,epoch_idx
4312000,-6.6984165668487545,0.0004821616555136643,0.0003253415939389015,0.1633260854333639,187.18,494,0.0,1.57,0.019324369335697568,1.3856250834465027,3.0,539
4320000,0.32880601584911345,0.00038672142692348644,-2.6260298654960933e-05,0.1616311744041741,191.07,494,0.0,1.65,0.02057544413969308,1.3858222782611846,4.0,540
4328000,-6.716335888504982,0.00043249683479984924,-0.00010433123949042055,0.15817028214223683,200.82,494,0.0,1.88,0.02034061646079647,1.3858582377433777,5.0,541
4336000,-6.589025949239731,0.0003189086004914543,-6.883767656290729e-05,0.1455153408367187,200.82,494,0.0,1.86,0.01802894484937741,1.3859710359573365,5.0,542
4344000,-1.3210666847229005,0.00011716736728430987,-4.0900042365592525e-05,0.09383783464320004,181.31,494,0.0,1.34,0.01222772859856833,1.3859531021118163,3.0,543
4352000,-0.23552224278450012,0.00012582159218254673,5.417354037490441e-05,0.10215536386705935,173.97,494,0.0,1.13,0.014729194308733486,1.3856612503528596,3.0,544
4360000,-0.9769092214107513,0.00029413610434744444,-9.11458526388742e-06,0.13060909478925167,188.0,494,0.0,1.49,0.016616693358440248,1.3858131849765778,4.0,545
4368000,0.012252371311187744,8.693330600749505e-05,0.00016164843826118157,0.08455176498740911,191.36,494,0.0,1.6,0.010631405604876803,1.385994611978531,4.0,546
4376000,-1.8493052107095718,0.000211504783811165,4.102396273992781e-05,0.11714934635907412,189.11,494,0.0,1.53,0.015903797242876935,1.3860437214374541,4.0,547
4384000,-0.5749198323488236,0.0001830230009886691,-0.0002384338392312202,0.11127161258831621,183.14,494,0.0,1.38,0.014705927810999385,1.3859974658489227,4.0,548
4392000,-0.8502691048383713,0.00012388999891697948,7.960620324865885e-05,0.10165508040226996,182.81,494,0.0,1.38,0.012522290981206942,1.3861022615432739,3.0,549
4400000,-3.7208842611312867,0.00018936610810840193,0.00011179745702065702,0.11152583790943027,188.4,494,0.0,1.51,0.01402969652149095,1.3861489713191986,4.0,550
4408000,0.02585821509361267,0.00024468418426664584,-0.00019890599534846842,0.11832942663691938,184.96,494,0.0,1.44,0.016087507050738935,1.3860392010211944,3.0,551
4416000,0.04881913661956787,0.00022312228858254458,0.00019973165406554473,0.11712986195459962,178.87,494,0.0,1.29,0.016437899034010182,1.3859692060947417,3.0,552
4424000,-2.5132029128074644,8.783163375824188e-05,0.0001587360688517947,0.08993850138038396,180.45,494,0.0,1.3,0.011345548865829454,1.3861512672901153,3.0,553
4432000,-1.1985685586929322,8.116320793817522e-05,-0.0001329892066314642,0.08539116811938584,180.68,494,0.0,1.27,0.01125464540884924,1.3860867428779602,3.1000000000000085,554
4440000,-2.2985638481378556,0.00010857221149422002,0.00025074876417420457,0.08810313088819384,178.12,494,0.0,1.24,0.012656416328439496,1.3860448265075684,3.0,555
4448000,-0.6152050977945328,0.0002514796541697706,-8.161694302543765e-05,0.12114255129359662,172.63,494,0.0,1.19,0.015738151460240494,1.3860829770565033,2.1000000000000085,556
4456000,-10.536690573692322,0.0003245253807926929,-0.00015603363628997614,0.1315833524800837,179.16,494,0.0,1.32,0.016816005260561196,1.3859085893630982,3.0,557
4464000,-10.430811319947242,0.0003856512847926297,-0.00018557953032541263,0.14633808378130198,178.58,494,0.0,1.27,0.019211205804778836,1.3860226476192474,4.0,558
4472000,0.3320809108018875,0.00018684523128740694,-3.714901104103774e-06,0.11494669487699866,180.09,494,0.0,1.3,0.014008784060966086,1.386017837524414,4.0,559
4480000,-0.4023711514472961,0.00017792428640518666,0.00023603429248396422,0.11425262005068362,189.58,494,0.0,1.53,0.014620663465166404,1.3861241245269775,4.0,560
4488000,-1.310855627655983,0.00010898854900972311,-7.697212608945848e-05,0.08751212841831148,181.81,494,0.0,1.33,0.012049204490473274,1.3861324071884156,3.0,561
4496000,-268.53429606497286,0.00036440846991922624,-2.7617676241789013e-05,0.13432408832013606,172.89,494,0.0,1.16,0.01860545249756899,1.386066858768463,3.0,562
4504000,-2.121924573779106,0.00021011243163798098,7.10718351547257e-05,0.11068255196325481,175.22,494,0.0,1.26,0.013748963710793144,1.3860405886173248,3.0,563
4512000,-0.6779071408510208,0.0002808859600077085,-0.0004495952771685552,0.1325457642227411,184.5,494,0.0,1.48,0.01846225581610919,1.3857293653488159,3.1000000000000085,564
4520000,-0.6507941722869873,0.00014306893234959262,-1.4438532380154357e-05,0.08458075580187142,182.4,494,0.0,1.4,0.009990715792742076,1.3859016573429108,4.0,565
4528000,-0.009278342127799988,0.0001840081585100961,0.00020074120538993157,0.11899961521849037,185.74,494,0.0,1.45,0.014668162466264512,1.3858927476406098,4.0,566
4536000,-0.7741771155595779,0.00037135955167741483,0.000303148103885178,0.14727000140585006,187.13,494,0.0,1.5,0.020212319401755153,1.3859995639324187,4.0,567
4544000,-1.0663042050600051,0.00011189643183683983,-9.093867131014121e-05,0.09420611377805471,182.97,494,0.0,1.38,0.0129409387375754,1.3860041189193726,4.0,568
4552000,-2.379215484261513,0.00036803369592519175,-0.00011191318643795967,0.13815631467849016,188.07,494,0.0,1.5,0.018215609297315805,1.385979447364807,4.0,569
4560000,-1.2847791934013366,0.00021821964683908844,-0.0001486546562773583,0.10883423916064203,185.94,494,0.0,1.44,0.01391059177018834,1.3860422098636627,3.1000000000000085,570
4568000,-103.19891366660595,0.0002233839917437308,-0.00044019292312441394,0.11256956651806832,176.07,494,0.0,1.18,0.015412902567660782,1.3860495328903197,3.0,571
4576000,-0.5039275962114335,0.00021695111871736117,0.0005029227973136585,0.11045539369806648,177.47,494,0.0,1.24,0.014287923526437724,1.3860095024108887,3.0,572
4584000,-0.7151965510845184,0.00035004743629997394,0.00010176886556109821,0.13454741088673472,172.83,494,0.0,1.17,0.017151536449672707,1.3861153829097748,3.0,573
4592000,-1.1522847282886506,9.821829729673936e-05,9.675774765128154e-05,0.08048832132481039,168.6,494,0.0,1.08,0.009624047310739823,1.3861307251453399,3.0,574
4600000,-0.6026798462867737,0.000414855535095171,-1.4640354784205556e-05,0.1533471386693418,175.47,494,0.0,1.25,0.01948652642326765,1.3855445456504822,3.0,575
4608000,-1.1507512366771697,0.00031333778703583447,0.00022404296334570972,0.14384679106995463,188.43,494,0.0,1.57,0.01820905497664005,1.3858493304252624,4.0,576
4616000,-2.4139466708898545,0.00011012473114817567,-0.00025810351467953297,0.09133873999118805,186.41,494,0.0,1.47,0.011835274524651732,1.3860107171535492,3.0,577
4624000,-0.46598228335380554,0.0004855551718969764,0.0003198035736022575,0.14782633459195493,178.82,494,0.0,1.26,0.019806924064850514,1.385887666940689,3.0,578
4632000,-1.1809728676080704,0.00027514803219332864,9.918778563587694e-05,0.1190100783109665,173.87,494,0.0,1.13,0.014173307910794502,1.3857374048233033,3.0,579
4640000,-0.21930964887142182,0.0001954816849126928,-9.719113176288374e-05,0.11191905546933413,173.3,494,0.0,1.15,0.015703334378144713,1.38594167470932,3.0,580
4648000,-4.41141329228878,0.00010972065688633847,-0.00016858894379765844,0.08740836678072811,178.38,494,0.0,1.26,0.011156857763064618,1.3860340082645417,4.0,581
4656000,-1.101782957315445,0.0003227385712727937,-0.00021811325266753555,0.13432898093014956,182.07,494,0.0,1.38,0.01711151472262616,1.3859124076366425,4.0,582
4664000,-0.17353947818279267,0.0003480323711818301,-0.00010263189571105613,0.13203595034778118,178.94,494,0.0,1.34,0.015604117538329798,1.3857338392734528,4.0,583
4672000,-0.556523295044899,0.00013882723856795565,6.622015118409763e-05,0.09402258407324553,172.39,494,0.0,1.15,0.012787757103767594,1.3858988761901856,3.0,584
4680000,-1.5571843475103377,0.0001826804470783827,-0.0003300216609204654,0.11054294550791383,178.55,494,0.0,1.26,0.013231689945690683,1.3856131100654603,3.0,585
4688000,-0.8943161237239837,0.00046530950310625486,0.00044744580807673626,0.1530370381195098,186.37,494,0.0,1.46,0.018255353720981624,1.3858289587497712,3.1000000000000085,586
4696000,-2.5071072936058045,0.00026462051864314164,-0.00012655154287585901,0.1133475161716342,189.17,494,0.0,1.56,0.013449041918986042,1.3859081745147706,3.1000000000000085,587
4704000,-0.609329531788826,0.00011862266781918151,0.00018246358886244706,0.09769495595246554,183.98,494,0.0,1.43,0.012289417622261123,1.3859840404987336,3.0,588
4712000,-0.38052726686000826,0.00040750243097477325,-0.0002648039741325192,0.13589696012437344,179.29,494,0.0,1.3,0.01654199184008727,1.3857371413707733,3.0,589
4720000,-77.22522481441497,0.0005066529229083017,-7.692727429457591e-05,0.17213778425008058,188.66,494,0.0,1.58,0.02149202670326932,1.3860888922214507,4.0,590
4728000,0.08449501156806946,0.00014429792924829598,0.0002445661178535374,0.10871904151514172,191.29,494,0.0,1.57,0.013281707468155976,1.3861165165901184,4.0,591
4736000,-0.72145363509655,0.00025319880613722034,0.00020454376128327566,0.11966109178029001,181.92,494,0.0,1.36,0.013695692260005735,1.3860796058177949,4.0,592
4744000,-0.2083514767885208,0.0002661077926404687,7.0643749077135e-05,0.12802534122020007,182.11,494,0.0,1.43,0.01701116389990547,1.385913885831833,4.0,593
4752000,0.07536249518394471,0.0002359954188591473,-8.833953209432366e-05,0.11343915513716638,184.42,494,0.0,1.48,0.013599570020198827,1.3860748648643493,3.0,594
4760000,-3.1681871181726455,0.0005513612146557989,1.720703794489964e-05,0.18446236478164793,185.67,494,0.0,1.53,0.02380625316876982,1.3859802162647248,3.1000000000000085,595
4768000,-0.6242629426717758,0.00015412453499834554,-6.348987728415522e-05,0.09938234992325307,191.79,494,0.0,1.62,0.012528956621856524,1.3861388301849364,3.1000000000000085,596
4776000,-1.5990383619070052,0.00022391496629893483,6.542270704812836e-05,0.10912075998261571,179.49,494,0.0,1.29,0.013420312101593376,1.3860554480552674,3.0,597
4784000,-1.5330101263523102,0.0004246869270986053,0.0002540013115867623,0.12682984509505332,185.41,494,0.0,1.45,0.014890927163988345,1.385751610994339,3.1000000000000085,598
4792000,-0.884002138376236,0.00021483582410951384,-0.00021519817586522548,0.10105160338804126,181.45,495,0.0,1.36,0.01391888127433139,1.3860161018371582,3.0,599
4800000,-1.0159840071201325,0.00023639137481268335,2.5465344051553985e-05,0.13409973775967957,179.89,495,0.0,1.3,0.015791833593260172,1.3859403824806213,3.0,600
4808000,-1.1769281071424484,0.0003251462659335402,0.000173558869628323,0.1326070877816528,184.88,495,0.0,1.46,0.01615792454523022,1.385674912929535,4.0,601
4816000,-0.9500311183929443,0.00037312983880497083,-0.00013601498305433778,0.1296259081736207,184.77,495,0.0,1.48,0.01574991393935072,1.3859164893627167,3.1000000000000085,602
4824000,-1.4811592251062393,0.0005168310820397437,7.707051638135454e-05,0.15788206204771996,179.92,495,0.0,1.34,0.020137779484556764,1.3857386541366576,3.0,603
4832000,-0.13071692049503325,0.0002514007908962412,-9.705193235276966e-05,0.1189542555063963,174.28,495,0.0,1.2,0.016019016822892845,1.3857257604598998,3.0,604
4840000,-0.8300290513038635,0.00018215902685028595,0.0001655112852643015,0.10788540555164218,183.82,495,0.0,1.44,0.013383576848908315,1.3858099579811096,3.0,605
4848000,-0.9900080913305283,0.00010587521203092365,-7.68697340390645e-05,0.08687105321325361,184.16,495,0.0,1.41,0.011219521915609655,1.3860802114009858,4.0,606
4856000,-0.1795305061340332,0.00032348850766652506,4.380993232189212e-05,0.1354091866314411,186.07,495,0.0,1.43,0.016532947109918962,1.3859954273700714,4.0,607
4864000,-0.7575818812847137,0.0003337581007576773,3.572680248908e-05,0.127956320066005,186.33,495,0.0,1.43,0.015545300768612207,1.3860398089885713,4.0,608
4872000,0.3598154950141907,0.00025765672343140976,-0.00010003538391174515,0.1338526895083487,181.27,495,0.0,1.29,0.01795149364153388,1.3859212136268615,3.1000000000000085,609
4880000,-0.49420031905174255,0.00023024966377192867,-0.00010236831009024173,0.12283097436651587,186.58,495,0.0,1.49,0.014673363157002264,1.3859556341171264,4.0,610
4888000,-1.899500029683113,0.00041551892301527004,-0.0005395178361777653,0.1451625657361001,186.39,495,0.0,1.54,0.017603780049442574,1.3855357789993286,4.0,611
4896000,-4.8159143179655075,0.00029497577943402573,7.201640797575237e-05,0.13831437535583974,182.91,495,0.0,1.45,0.017321517219054835,1.3853534626960755,3.1000000000000085,612
4904000,-0.9167010939121246,0.0001096974216181934,4.405730202051927e-05,0.09299220259301365,182.57,495,0.0,1.39,0.011433447936104122,1.3857439291477203,3.0,613
4912000,-1.0957548141479492,0.0001828930252253258,-0.00012926836667247698,0.10276037397794426,178.64,495,0.0,1.25,0.013988120842205127,1.3858829247951507,3.0,614
4920000,-0.5394965970516205,0.0001928946998276615,0.0002708018450630334,0.09773092370480299,182.31,495,0.0,1.38,0.013086236827462301,1.3856724381446839,3.1000000000000085,615
4928000,-0.6224573284387589,0.0002790237201554646,5.331740421752329e-05,0.1375508858356625,180.9,495,0.0,1.33,0.017948935259481345,1.3860149598121643,4.0,616
4936000,-3.77754252910614,0.00024988270919948266,-0.0001502775821063551,0.11753646190278232,182.82,495,0.0,1.4,0.01374106235660663,1.3860939168930053,4.0,617
4944000,0.14184570848941802,0.00018589455604910653,3.929240780053078e-05,0.1217374080233276,186.91,495,0.0,1.5,0.016762411061454388,1.3860313665866852,4.0,618
4952000,-1.1267196589708328,0.00026749687531491873,5.6830671164789235e-05,0.13543265809305013,185.79,495,0.0,1.44,0.018130777512734442,1.3856652557849884,4.0,619
4960000,-2.270121922492981,0.00011570275135284192,-4.9693026976456164e-05,0.09601825882680715,184.07,495,0.0,1.39,0.012357582078580509,1.3858806824684142,4.0,620
4968000,-0.8722784382104873,0.00023581553435292335,-0.00020846963405347197,0.11832315237261355,183.97,495,0.0,1.34,0.01482285736710656,1.385819572210312,4.0,621
4976000,-0.2063780242204666,0.0003475525155761261,-0.0003809873181717194,0.14168516531586647,183.49,495,0.0,1.37,0.021012855775538828,1.3855708181858062,3.1000000000000085,622
4984000,-0.11946936011314392,0.00024835970471912103,0.00028154252524473125,0.11146207655780017,182.04,495,0.0,1.44,0.012976149736791889,1.3857095313072205,4.0,623
4992000,-1.1453943353891374,8.676083228408516e-05,-3.196889847458806e-05,0.07889427600428461,179.69,495,0.0,1.37,0.010355002689535955,1.386064052581787,3.0,624
5000000,-0.36757602512836457,0.0002592234193866716,-0.00012577495032019216,0.12933044359087945,185.81,495,0.0,1.49,0.015907191227355552,1.3858644199371337,3.0,625
5008000,-0.1489373630285263,0.00020656374613167827,7.552604627562687e-05,0.09647615192458034,187.2,495,0.0,1.52,0.01212649761692209,1.3858775901794433,4.0,626
5016000,0.12775806248188018,7.004987182483546e-05,6.319968717434677e-05,0.07078878688625992,179.7,495,0.0,1.31,0.008179746384943329,1.386075862646103,4.0,627
5024000,-1.065924454331398,0.00026362519386680106,-0.0002809603699097352,0.12138472994789481,182.54,495,0.0,1.36,0.017260757445012896,1.3861040461063385,3.0,628
5032000,-8.220932173132896,0.00021331545161729082,0.0007392683917714748,0.11952217973768711,185.79,495,0.0,1.47,0.015720882189382494,1.3858494567871094,3.1000000000000085,629
5040000,-0.030580633878707887,9.50422545611218e-05,-4.715734663477633e-05,0.08696912878192961,187.32,495,0.0,1.46,0.012179923682722346,1.3858912837505342,3.1000000000000085,630
5048000,-0.7980632191896438,0.00018732631663908705,-9.978383414363634e-05,0.09758353598415852,185.24,495,0.0,1.41,0.012075544073658007,1.3858672714233398,4.0,631
5056000,-0.47823711395263674,5.729959123129902e-05,6.799462847993709e-05,0.07188077294267714,179.4,495,0.0,1.31,0.009897764350979584,1.3859867870807647,3.0,632
5064000,-1.4037573450803758,0.00041658510442744046,4.840536664687534e-05,0.14057079218328,173.48,495,0.0,1.17,0.019334413308351922,1.38559796333313,3.0,633
5072000,0.18234751462936402,0.00012582958112943742,0.00011073327636950126,0.10421084268018603,180.0,495,0.0,1.34,0.011826513826178614,1.3854932963848114,4.0,634
5080000,-1.9951717901229857,0.0003907001629772822,0.00026769186508317943,0.1354325263388455,185.86,495,0.0,1.47,0.016601275795752716,1.3849668931961059,4.0,635
5088000,-0.40936767756938935,0.0003093926707776973,-0.00020469792063522617,0.14487119193188847,187.65,495,0.0,1.5,0.017465060141391306,1.385258011817932,4.0,636
5096000,-1.6474143558740615,0.00026725649605168655,-0.00011484784210551879,0.13147615252062678,187.61,495,0.0,1.48,0.01721620595680308,1.3857885587215424,4.0,637
5104000,-1.410243220925331,0.00019830200453498038,5.925526966166217e-06,0.11214668496511876,182.13,495,0.0,1.34,0.015706649522029294,1.385863025188446,4.0,638
5112000,-9.029915531873703,0.00011449974671762675,-0.0001785838053910993,0.09493704915978014,181.06,495,0.0,1.32,0.011636780496604977,1.3860164713859557,3.1000000000000085,639
5120000,-0.7384210842847824,0.00012566067714686824,-8.468452936540416e-05,0.08018044929951429,172.4,495,0.0,1.17,0.010783363586673816,1.386013548374176,3.0,640
5128000,0.062117226123809814,7.655951033825658e-05,1.6699371626600624e-05,0.08085315499454737,175.66,495,0.0,1.24,0.010755958680137526,1.3860936915874482,3.1000000000000085,641
5136000,-0.40128845512866973,0.00018487311229364422,7.032744149910287e-05,0.10383017100393772,176.47,495,0.0,1.28,0.014630355356272518,1.3861292695999146,4.0,642
5144000,-4.807464106082916,0.0003307386932942791,-0.0005539605271042092,0.14493697302415967,177.42,495,0.0,1.35,0.019292958097615456,1.385991611480713,3.0,643
5152000,-0.6818355482816696,0.00015892867750494588,0.0006539483345841291,0.0935079869441688,176.48,495,0.0,1.28,0.011053837948652194,1.3860954165458679,4.0,644
5160000,-0.7691223448514939,0.0001619555174272591,-6.462613164330833e-05,0.10676661509089172,175.33,495,0.0,1.22,0.013360779732393153,1.3859688436985016,3.1000000000000085,645
5168000,0.009395651817321778,9.710445810128477e-05,2.919637764534855e-05,0.08746673412621021,177.72,495,0.0,1.27,0.010929364833290418,1.3860736787319183,3.0,646
